Tm,Opp,Down,ToGo,Side of Field,Tm Score,Opp Score,Time Under,Absolute Score Differential,Team Game Location,Yard Line,Touchdown Count,Play Percent of Goal,First Down Count,Goal To Go,Success Count,Play Type,Run,Pass,Play Location,Run Left,Run Middle,Run Right,Short,Deep
Bears,Patriots,2,7,CHI,15,48,9,33,Away,62,0,1.857142857,1,0,1,Pass,0,1,Short Left,0,0,0,1,0
Bears,Patriots,3,4,NWE,15,48,7,33,Away,21,0,2.75,1,0,1,Pass,0,1,Short Right,0,0,0,1,0
Bears,Patriots,2,10,NWE,21,48,6,27,Away,10,1,1,0,1,1,Pass,0,1,Short Left,0,0,0,1,0
Bears,Patriots,2,5,CHI,23,51,3,28,Away,75,0,2,1,0,1,Run,1,0,Left End,1,0,0,0,0
Bears,Patriots,2,7,NWE,15,48,7,33,Away,24,0,0.428571429,0,0,0,Run,1,0,Up The Middle,0,1,0,0,0
Bears,Patriots,3,10,NWE,23,51,1,28,Away,26,0,0,0,0,0,Pass,0,1,Deep Right,0,0,0,0,1
Bears,Patriots,2,10,NWE,23,51,1,28,Away,26,0,0,0,0,0,Pass,0,1,Deep Right,0,0,0,0,1
Bears,Patriots,2,10,NWE,23,48,6,25,Away,10,0,0,0,1,0,Pass,0,1,Short Middle,0,0,0,1,0
Bears,Packers,1,10,CHI,0,0,14,0,Away,81,0,1.1,1,0,1,Pass,0,1,Short Middle,0,0,0,1,0
Bears,Packers,1,10,CHI,0,0,15,0,Away,94,0,0.4,0,0,1,Run,1,0,Up The Middle,0,1,0,0,0
Bears,Packers,1,10,CHI,0,14,2,14,Away,61,0,0.3,0,0,0,Run,1,0,Left Guard,1,0,0,0,0
Bears,Packers,1,10,CHI,0,14,4,14,Away,85,0,0,0,0,0,Run,1,0,Left Guard,1,0,0,0,0
Bears,Packers,1,10,CHI,0,0,14,0,Away,70,0,0,0,0,0,Pass,0,1,Short Middle,0,0,0,1,0
Bears,Packers,1,10,CHI,0,7,7,7,Away,80,0,0,0,0,0,Pass,0,1,Deep Middle,0,0,0,0,1
Bears,Packers,3,3,CHI,0,14,3,14,Away,78,0,4,1,0,1,Pass,0,1,Short Left,0,0,0,1,0
Bears,Packers,3,16,CHI,0,0,13,0,Away,76,0,0.625,0,0,0,Pass,0,1,Short Left,0,0,0,1,0
Bears,Packers,2,6,CHI,0,0,15,0,Away,90,0,1.5,1,0,1,Pass,0,1,Short Left,0,0,0,1,0
Bears,Packers,2,10,CHI,0,14,4,14,Away,85,0,0.7,0,0,1,Pass,0,1,Short Left,0,0,0,1,0
Bears,Packers,2,10,CHI,0,0,14,0,Away,70,0,-0.1,0,0,0,Run,1,0,Right Tackle,0,0,1,0,0
Bears,Packers,2,10,CHI,0,7,7,7,Away,80,0,0,0,0,0,Pass,0,1,Short Right,0,0,0,1,0
Bears,Packers,2,7,CHI,0,14,1,14,Away,58,0,0,0,0,0,Pass,0,1,Short Middle,0,0,0,1,0
Bears,Packers,1,10,CHI,0,35,2,35,Away,90,0,1.4,1,0,1,Pass,0,1,Short Right,0,0,0,1,0
Bears,Packers,1,10,CHI,0,35,2,35,Away,76,0,1.3,1,0,1,Pass,0,1,Short Left,0,0,0,1,0
Bears,Packers,1,10,CHI,0,28,13,28,Away,74,0,1.3,1,0,1,Run,1,0,Left End,1,0,0,0,0
Bears,Packers,1,10,GNB,0,28,12,28,Away,38,0,0.8,0,0,1,Pass,0,1,Short Right,0,0,0,1,0
Bears,Packers,1,10,CHI,0,28,12,28,Away,61,0,0.8,0,0,1,Run,1,0,Left End,1,0,0,0,0
Bears,Packers,1,10,GNB,0,28,10,28,Away,25,0,0.4,0,0,1,Run,1,0,Right End,0,0,1,0,0
Bears,Packers,1,10,GNB,0,35,4,35,Away,35,0,-0.8,0,0,0,Run,1,0,Right End,0,0,1,0,0
Bears,Packers,1,10,CHI,0,35,5,35,Away,77,0,0,0,0,0,Pass,0,1,Short Middle,0,0,0,1,0
Bears,Packers,4,4,GNB,0,28,9,28,Away,4,0,0,0,1,0,Pass,0,1,Short Left,0,0,0,1,0
Bears,Packers,1,6,GNB,0,28,9,28,Away,6,0,0,0,1,0,Pass,0,1,Short Right,0,0,0,1,0
Bears,Packers,1,10,CHI,0,21,15,21,Away,81,0,0,0,0,0,Pass,0,1,Deep Right,0,0,0,0,1
Bears,Packers,3,5,CHI,0,35,5,35,Away,72,0,7.4,1,0,1,Pass,0,1,Short Middle,0,0,0,1,0
Bears,Packers,2,6,GNB,0,28,10,28,Away,21,0,2.5,1,0,1,Pass,0,1,Short Left,0,0,0,1,0
Bears,Packers,3,18,GNB,0,35,3,35,Away,43,0,0.444444444,0,0,0,Pass,0,1,Short Right,0,0,0,1,0
Bears,Packers,2,10,CHI,0,35,5,35,Away,77,0,0.5,0,0,1,Run,1,0,Up The Middle,0,1,0,0,0
Bears,Packers,2,2,GNB,0,28,11,28,Away,30,0,2.5,1,0,1,Run,1,0,Left End,1,0,0,0,0
Bears,Packers,2,6,GNB,0,28,9,28,Away,6,0,0.333333333,0,1,0,Run,1,0,Up The Middle,0,1,0,0,0
Bears,Packers,2,10,CHI,0,21,15,21,Away,81,0,0.1,0,0,0,Pass,0,1,Short Left,0,0,0,1,0
Bears,Packers,2,18,GNB,0,35,3,35,Away,43,0,0,0,0,0,Pass,0,1,Short Middle,0,0,0,1,0
Bears,Packers,3,4,GNB,0,28,9,28,Away,4,0,0,0,1,0,Pass,0,1,Short Left,0,0,0,1,0
Bears,Packers,3,9,CHI,0,21,14,21,Away,80,0,0,0,0,0,Pass,0,1,Short Left,0,0,0,1,0
Bears,Packers,1,10,CHI,7,48,1,41,Away,82,0,0.9,0,0,1,Pass,0,1,Short Left,0,0,0,1,0
Bears,Packers,1,10,CHI,0,45,11,45,Away,75,0,0.7,0,0,1,Pass,0,1,Short Middle,0,0,0,1,0
Bears,Packers,1,10,GNB,0,45,10,45,Away,48,0,0.5,0,0,1,Pass,0,1,Short Left,0,0,0,1,0
Bears,Packers,1,10,CHI,7,48,6,41,Away,83,0,0.3,0,0,0,Pass,0,1,Short Middle,0,0,0,1,0
Bears,Packers,1,10,CHI,0,42,14,42,Away,85,0,0.1,0,0,0,Run,1,0,Up The Middle,0,1,0,0,0
Bears,Packers,1,10,CHI,7,48,5,41,Away,67,0,-0.1,0,0,0,Run,1,0,Right Tackle,0,0,1,0,0
Bears,Packers,4,5,CHI,0,42,12,42,Away,80,0,-2.4,0,0,0,Run,1,0,Up The Middle,0,1,0,0,0
Bears,Packers,3,7,GNB,6,45,8,39,Away,45,1,6.428571429,0,0,1,Pass,0,1,Deep Left,0,0,0,0,1
Bears,Packers,2,7,CHI,7,48,5,41,Away,80,0,1.857142857,1,0,1,Pass,0,1,Short Left,0,0,0,1,0
Bears,Packers,3,14,CHI,0,42,13,42,Away,89,0,0.642857143,0,0,0,Run,1,0,Up The Middle,0,1,0,0,0
Bears,Packers,2,3,CHI,0,45,11,45,Away,68,0,1.666666667,1,0,1,Run,1,0,Right End,0,0,1,0,0
Bears,Packers,2,11,CHI,7,48,4,41,Away,68,0,0.272727273,0,0,0,Pass,0,1,Short Middle,0,0,0,1,0
Bears,Packers,2,1,CHI,7,48,1,41,Away,73,0,2,1,0,1,Run,1,0,Up The Middle,0,1,0,0,0
Bears,Packers,2,5,GNB,0,45,9,45,Away,43,0,-0.4,0,0,0,Run,1,0,Left Tackle,1,0,0,0,0
Bears,Packers,3,8,CHI,7,48,4,41,Away,65,0,0,0,0,0,Pass,0,1,Short Middle,0,0,0,1,0
Bears,Packers,2,9,CHI,0,42,13,42,Away,84,0,0,0,0,0,Pass,0,1,Short Middle,0,0,0,1,0
Bears,Packers,1,10,GNB,7,48,14,41,Away,34,0,1.1,1,0,1,Pass,0,1,Short Middle,0,0,0,1,0
Bears,Packers,1,10,CHI,14,55,8,41,Away,59,0,0.5,0,0,1,Run,1,0,Left Tackle,1,0,0,0,0
Bears,Packers,1,10,GNB,7,48,13,41,Away,23,0,0.4,0,0,1,Run,1,0,Left Guard,1,0,0,0,0
Bears,Packers,1,10,GNB,7,48,15,41,Away,44,0,0.1,0,0,0,Run,1,0,Right End,0,0,1,0,0
Bears,Packers,1,10,GNB,14,55,7,41,Away,46,0,0,0,0,0,Pass,0,1,Deep Right,0,0,0,0,1
Bears,Packers,1,10,CHI,7,48,16,41,Away,71,0,0,0,0,0,Pass,0,1,Deep Right,0,0,0,0,1
Bears,Packers,2,10,CHI,7,48,15,41,Away,71,0,2.2,1,0,1,Pass,0,1,Short Right,0,0,0,1,0
Bears,Packers,3,15,CHI,14,55,7,41,Away,51,0,0.733333333,0,0,0,Pass,0,1,Short Right,0,0,0,1,0
Bears,Packers,2,9,GNB,7,48,14,41,Away,43,0,1,1,0,1,Pass,0,1,Short Right,0,0,0,1,0
Bears,Packers,2,5,CHI,14,55,8,41,Away,54,0,1.6,1,0,1,Run,1,0,Right End,0,0,1,0,0
Bears,Packers,2,6,GNB,7,48,12,41,Away,19,0,0.166666667,0,0,0,Run,1,0,Up The Middle,0,1,0,0,0
Bears,Packers,2,15,CHI,14,55,7,41,Away,51,0,0,0,0,0,Pass,0,1,Short Right,0,0,0,1,0
Bears,Packers,3,5,GNB,7,54,11,47,Away,18,0,0,0,0,0,Pass,0,1,Short Right,0,0,0,1,0
Bears,Vikings,1,10,CHI,0,3,12,3,Home,76,0,1,1,0,1,Pass,0,1,Short Left,0,0,0,1,0
Bears,Vikings,1,10,CHI,0,3,10,3,Home,53,0,0.8,0,0,1,Run,1,0,Right Tackle,0,0,1,0,0
Bears,Vikings,1,10,CHI,0,10,4,10,Home,81,0,0.5,0,0,1,Pass,0,1,Short Right,0,0,0,1,0
Bears,Vikings,1,10,MIN,0,3,8,3,Home,25,0,0,0,0,0,Pass,0,1,Short Middle,0,0,0,1,0
Bears,Vikings,1,10,CHI,0,3,11,3,Home,66,0,0,0,0,0,Pass,0,1,Short Left,0,0,0,1,0
Bears,Vikings,1,10,CHI,0,10,2,10,Home,65,0,0,0,0,0,Pass,0,1,Deep Right,0,0,0,0,1
Bears,Vikings,3,12,CHI,0,3,8,3,Home,55,0,2.5,1,0,1,Pass,0,1,Short Left,0,0,0,1,0
Bears,Vikings,3,6,CHI,0,10,1,10,Home,61,0,1.833333333,1,0,1,Pass,0,1,Short Right,0,0,0,1,0
Bears,Vikings,3,4,CHI,0,10,2,10,Home,75,0,2.5,1,0,1,Pass,0,1,Short Right,0,0,0,1,0
Bears,Vikings,3,21,MIN,0,3,7,3,Home,36,0,0.333333333,0,0,0,Pass,0,1,Short Left,0,0,0,1,0
Bears,Vikings,3,4,CHI,0,3,10,3,Home,60,0,1.75,1,0,1,Pass,0,1,Short Left,0,0,0,1,0
Bears,Vikings,2,10,CHI,0,3,11,3,Home,66,0,0.6,0,0,1,Pass,0,1,Short Right,0,0,0,1,0
Bears,Vikings,2,25,MIN,0,3,8,3,Home,40,0,0.16,0,0,0,Pass,0,1,Short Left,0,0,0,1,0
Bears,Vikings,2,10,CHI,0,10,2,10,Home,65,0,0.4,0,0,0,Run,1,0,Left End,1,0,0,0,0
Bears,Vikings,2,5,CHI,0,10,3,10,Home,76,0,0.2,0,0,0,Run,1,0,Right Tackle,0,0,1,0,0
Bears,Vikings,2,7,The,0,3,9,3,Home,50,0,0,0,0,0,Pass,0,1,Deep Left,0,0,0,0,1
Bears,Vikings,1,10,MIN,13,10,3,3,Home,44,1,4.4,0,0,1,Pass,0,1,Deep Right,0,0,0,0,1
Bears,Vikings,1,10,CHI,7,10,4,3,Home,57,0,1.3,1,0,1,Pass,0,1,Short Right,0,0,0,1,0
Bears,Vikings,1,10,CHI,7,10,12,3,Home,60,0,1.2,1,0,1,Pass,0,1,Short Right,0,0,0,1,0
Bears,Vikings,1,10,CHI,7,10,5,3,Home,73,0,0.7,0,0,1,Run,1,0,Up The Middle,0,1,0,0,0
Bears,Vikings,1,10,CHI,14,10,2,4,Home,74,0,0.7,0,0,1,Run,1,0,Right Tackle,0,0,1,0,0
Bears,Vikings,1,10,MIN,7,10,11,3,Home,48,0,0.5,0,0,1,Run,1,0,Right Guard,0,0,1,0,0
Bears,Vikings,1,10,The,0,10,16,10,Home,50,0,0.5,0,0,1,Run,1,0,Left End,1,0,0,0,0
Bears,Vikings,1,10,MIN,0,10,14,10,Home,31,0,0.4,0,0,1,Pass,0,1,Short Middle,0,0,0,1,0
Bears,Vikings,1,10,MIN,7,10,9,3,Home,36,0,-0.1,0,0,0,Pass,0,1,Short Left,0,0,0,1,0
Bears,Vikings,1,10,CHI,14,10,1,4,Home,52,0,0,0,0,0,Pass,0,1,Deep Left,0,0,0,0,1
Bears,Vikings,2,6,MIN,6,10,14,4,Home,27,1,4.5,0,0,1,Pass,0,1,Deep Right,0,0,0,0,1
Bears,Vikings,2,3,CHI,14,10,1,4,Home,67,0,5,1,0,1,Run,1,0,Right End,0,0,1,0,0
Bears,Vikings,2,5,MIN,0,10,15,10,Home,45,0,2.8,1,0,1,Pass,0,1,Short Right,0,0,0,1,0
Bears,Vikings,2,3,CHI,7,10,4,3,Home,66,0,3,1,0,1,Run,1,0,Right End,0,0,1,0,0
Bears,Vikings,3,6,MIN,7,10,10,3,Home,44,0,1.333333333,1,0,1,Pass,0,1,Short Right,0,0,0,1,0
Bears,Vikings,2,11,MIN,7,10,9,3,Home,37,0,0.454545455,0,0,0,Pass,0,1,Short Left,0,0,0,1,0
Bears,Vikings,2,5,MIN,7,10,11,3,Home,43,0,-0.2,0,0,0,Run,1,0,Left Guard,1,0,0,0,0
Bears,Vikings,3,16,MIN,7,10,8,3,Home,42,0,0,0,0,0,Pass,0,1,Deep Right,0,0,0,0,1
Bears,Vikings,1,10,MIN,14,10,16,4,Home,42,0,3.4,1,0,1,Pass,0,1,Deep Right,0,0,0,0,1
Bears,Vikings,1,10,CHI,14,10,16,4,Home,60,0,1.8,1,0,1,Pass,0,1,Deep Left,0,0,0,0,1
Bears,Vikings,1,10,CHI,14,10,2,4,Home,72,0,0.4,0,0,1,Pass,0,1,Short Right,0,0,0,1,0
Bears,Vikings,1,20,CHI,14,10,8,4,Home,57,0,0.2,0,0,0,Pass,0,1,Short Right,0,0,0,1,0
Bears,Vikings,1,8,MIN,14,10,16,4,Home,8,0,0.25,0,1,0,Run,1,0,Left End,1,0,0,0,0
Bears,Vikings,1,10,CHI,14,10,16,4,Home,71,0,0,0,0,0,Run,1,0,Left End,1,0,0,0,0
Bears,Vikings,4,1,MIN,14,10,16,4,Home,1,0,0,0,1,0,Run,1,0,Left End,1,0,0,0,0
Bears,Vikings,1,10,MIN,14,10,8,4,Home,35,0,0,0,0,0,Run,1,0,Right Guard,0,0,1,0,0
Bears,Vikings,1,10,CHI,14,10,16,4,Home,83,0,0,0,0,0,Run,1,0,Left Guard,1,0,0,0,0
Bears,Vikings,2,6,CHI,14,10,1,4,Home,68,0,5.333333333,1,0,1,Run,1,0,Left Guard,1,0,0,0,0
Bears,Vikings,2,16,CHI,14,10,8,4,Home,53,0,0.6875,0,0,1,Run,1,0,Right End,0,0,1,0,0
Bears,Vikings,2,10,CHI,14,10,16,4,Home,71,0,0.9,0,0,1,Pass,0,1,Short Right,0,0,0,1,0
Bears,Vikings,3,5,MIN,14,10,8,4,Home,42,0,1.4,1,0,1,Pass,0,1,Short Right,0,0,0,1,0
Bears,Vikings,3,4,CHI,14,10,16,4,Home,77,0,1.5,1,0,1,Pass,0,1,Short Right,0,0,0,1,0
Bears,Vikings,2,10,CHI,14,10,16,4,Home,83,0,0.6,0,0,1,Pass,0,1,Short Left,0,0,0,1,0
Bears,Vikings,3,6,MIN,14,10,16,4,Home,6,0,0.833333333,0,1,0,Pass,0,1,Short Middle,0,0,0,1,0
Bears,Vikings,3,1,CHI,14,10,16,4,Home,62,0,2,1,0,1,Run,1,0,Left End,1,0,0,0,0
Bears,Vikings,2,10,MIN,14,10,8,4,Home,35,0,0.1,0,0,0,Pass,0,1,Short Right,0,0,0,1,0
Bears,Vikings,2,6,MIN,14,10,16,4,Home,6,0,0,0,1,0,Pass,0,1,Short Right,0,0,0,1,0
Bears,Vikings,3,9,MIN,14,10,8,4,Home,34,0,0,0,0,0,Pass,0,1,Short Right,0,0,0,1,0
Bears,Vikings,1,10,MIN,14,10,14,4,Home,25,0,0.8,0,0,1,Run,1,0,Right End,0,0,1,0,0
Bears,Vikings,1,10,MIN,14,10,12,4,Home,15,0,0.7,0,0,1,Pass,0,1,Short Left,0,0,0,1,0
Bears,Vikings,1,10,CHI,21,13,4,8,Home,83,0,0.4,0,0,1,Run,1,0,Left Guard,1,0,0,0,0
Bears,Vikings,1,10,CHI,21,13,4,8,Home,73,0,0.3,0,0,0,Run,1,0,Right Guard,0,0,1,0,0
Bears,Vikings,4,1,MIN,14,10,10,4,Home,6,0,2,1,0,1,Run,1,0,Left End,1,0,0,0,0
Bears,Vikings,4,1,MIN,14,10,15,4,Home,27,0,2,1,0,1,Run,1,0,Left Guard,1,0,0,0,0
Bears,Vikings,1,4,MIN,14,10,10,4,Home,4,0,0,0,1,0,Pass,0,1,Short Right,0,0,0,1,0
Bears,Vikings,1,10,MIN,14,10,16,4,Home,36,0,0,0,0,0,Pass,0,1,Short Right,0,0,0,1,0
Bears,Vikings,3,10,MIN,14,10,15,4,Home,36,0,0.9,0,0,0,Pass,0,1,Short Right,0,0,0,1,0
Bears,Vikings,2,6,CHI,21,13,4,8,Home,79,0,1,1,0,1,Run,1,0,Left Guard,1,0,0,0,0
Bears,Vikings,3,4,MIN,20,10,9,10,Home,4,1,1,0,1,1,Pass,0,1,Short Right,0,0,0,1,0
Bears,Vikings,2,7,CHI,21,13,3,8,Home,70,0,0.428571429,0,0,0,Run,1,0,Left Tackle,1,0,0,0,0
Bears,Vikings,2,3,MIN,14,10,12,4,Home,8,0,0.666666667,0,0,1,Run,1,0,Right Guard,0,0,1,0,0
Bears,Vikings,2,2,MIN,14,10,13,4,Home,17,0,0.5,0,0,1,Run,1,0,Left Guard,1,0,0,0,0
Bears,Vikings,3,1,MIN,14,10,13,4,Home,16,0,1,1,0,1,Run,1,0,Left Guard,1,0,0,0,0
Bears,Vikings,3,1,MIN,14,10,11,4,Home,6,0,0,0,0,0,Run,1,0,Left Guard,1,0,0,0,0
Bears,Vikings,3,4,CHI,21,13,3,8,Home,67,0,0,0,0,0,Run,1,0,Left Guard,1,0,0,0,0
Bears,Vikings,2,10,MIN,14,10,15,4,Home,36,0,0,0,0,0,Pass,0,1,Short Left,0,0,0,1,0
Bears,Vikings,2,4,MIN,14,10,10,4,Home,4,0,0,0,1,0,Pass,0,1,Short Right,0,0,0,1,0
Bears,Buccaneers,1,10,CHI,0,0,7,0,Home,77,0,0.9,0,0,1,Run,1,0,Left Guard,1,0,0,0,0
Bears,Buccaneers,1,10,CHI,0,0,16,0,Home,80,0,0.4,0,0,1,Pass,0,1,Short Left,0,0,0,1,0
Bears,Buccaneers,1,10,CHI,0,0,5,0,Home,55,0,0,0,0,0,Pass,0,1,Short Middle,0,0,0,1,0
Bears,Buccaneers,3,9,CHI,0,0,4,0,Home,54,0,1.666666667,1,0,1,Pass,0,1,Short Middle,0,0,0,1,0
Bears,Buccaneers,3,11,CHI,0,0,14,0,Home,81,0,0.818181818,0,0,0,Pass,0,1,Short Middle,0,0,0,1,0
Bears,Buccaneers,2,20,TAM,0,0,3,0,Home,49,0,0.25,0,0,0,Pass,0,1,Short Left,0,0,0,1,0
Bears,Buccaneers,2,10,CHI,0,0,5,0,Home,55,0,0.1,0,0,0,Run,1,0,Left Tackle,1,0,0,0,0
Bears,Buccaneers,2,1,CHI,0,0,7,0,Home,68,0,-2,0,0,0,Run,1,0,Left End,1,0,0,0,0
Bears,Buccaneers,2,11,CHI,0,0,14,0,Home,81,0,0,0,0,0,Pass,0,1,Short Right,0,0,0,1,0
Bears,Buccaneers,1,10,TAM,0,7,9,7,Home,38,0,0.6,0,0,1,Pass,0,1,Short Right,0,0,0,1,0
Bears,Buccaneers,1,10,CHI,0,7,6,7,Home,80,0,0.3,0,0,0,Run,1,0,Left Tackle,1,0,0,0,0
Bears,Buccaneers,1,10,The,0,7,11,7,Home,50,0,0.2,0,0,0,Run,1,0,Up The Middle,0,1,0,0,0
Bears,Buccaneers,1,10,CHI,0,7,14,7,Home,55,0,0.1,0,0,0,Run,1,0,Right Tackle,0,0,1,0,0
Bears,Buccaneers,1,10,CHI,0,7,3,7,Home,68,0,0,0,0,0,Pass,0,1,Short Left,0,0,0,1,0
Bears,Buccaneers,3,8,TAM,0,7,10,7,Home,48,0,1.25,1,0,1,Pass,0,1,Short Left,0,0,0,1,0
Bears,Buccaneers,2,9,CHI,0,7,13,7,Home,54,0,0.666666667,0,0,1,Pass,0,1,Short Middle,0,0,0,1,0
Bears,Buccaneers,3,14,TAM,0,7,8,7,Home,42,0,0.428571429,0,0,0,Pass,0,1,Short Right,0,0,0,1,0
Bears,Buccaneers,2,10,CHI,0,7,3,7,Home,68,0,0.6,0,0,1,Pass,0,1,Short Middle,0,0,0,1,0
Bears,Buccaneers,3,7,CHI,0,7,6,7,Home,77,0,0.714285714,0,0,0,Pass,0,1,Short Right,0,0,0,1,0
Bears,Buccaneers,3,3,TAM,0,7,12,7,Home,48,0,0,0,0,0,Pass,0,1,Short Right,0,0,0,1,0
Bears,Buccaneers,2,8,TAM,0,7,10,7,Home,48,0,0,0,0,0,Pass,0,1,Short Middle,0,0,0,1,0
Bears,Buccaneers,2,14,TAM,0,7,8,7,Home,42,0,0,0,0,0,Pass,0,1,Short Left,0,0,0,1,0
Bears,Buccaneers,2,7,CHI,0,7,6,7,Home,77,0,0,0,0,0,Pass,0,1,Short Left,0,0,0,1,0
Bears,Buccaneers,3,4,CHI,0,7,3,7,Home,62,0,0,0,0,0,Pass,0,1,Short Left,0,0,0,1,0
Bears,Buccaneers,1,10,TAM,0,10,13,10,Home,34,0,2.6,1,0,1,Pass,0,1,Short Right,0,0,0,1,0
Bears,Buccaneers,1,10,CHI,21,10,1,11,Home,79,0,1.6,1,0,1,Pass,0,1,Short Left,0,0,0,1,0
Bears,Buccaneers,1,10,TAM,0,10,14,10,Home,47,0,1.3,1,0,1,Run,1,0,Left Guard,1,0,0,0,0
Bears,Buccaneers,1,10,TAM,13,10,5,3,Home,13,1,1.3,0,0,1,Run,1,0,Left Guard,1,0,0,0,0
Bears,Buccaneers,1,10,CHI,0,10,15,10,Home,58,0,1.1,1,0,1,Pass,0,1,Short Left,0,0,0,1,0
Bears,Buccaneers,1,15,CHI,7,10,9,3,Home,68,0,0.466666667,0,0,1,Run,1,0,Right Guard,0,0,1,0,0
Bears,Buccaneers,1,8,TAM,0,10,13,10,Home,8,0,0.625,0,1,1,Run,1,0,Right Guard,0,0,1,0,0
Bears,Buccaneers,1,6,TAM,14,10,5,4,Home,6,0,0.833333333,0,1,1,Run,1,0,Left Guard,1,0,0,0,0
Bears,Buccaneers,1,10,TAM,14,10,5,4,Home,15,0,0.3,0,0,0,Run,1,0,Left Tackle,1,0,0,0,0
Bears,Buccaneers,2,8,CHI,7,10,9,3,Home,61,0,0.375,0,0,0,Run,1,0,Right Guard,0,0,1,0,0
Bears,Buccaneers,3,2,TAM,6,10,11,4,Home,2,1,1,0,1,1,Pass,0,1,Short Left,0,0,0,1,0
Bears,Buccaneers,2,3,TAM,0,10,12,10,Home,3,0,0.333333333,0,1,0,Run,1,0,Right Guard,0,0,1,0,0
Bears,Buccaneers,3,1,TAM,20,10,4,10,Home,1,1,1,0,1,1,Run,1,0,Right Guard,0,0,1,0,0
Bears,Buccaneers,2,1,TAM,14,10,4,4,Home,1,0,0,0,1,0,Run,1,0,Left Guard,1,0,0,0,0
Bears,Buccaneers,3,5,CHI,7,10,8,3,Home,58,0,-0.4,0,0,0,Pass,0,1,Short Left,0,0,0,1,0
Bears,Buccaneers,1,10,CHI,21,10,12,11,Home,89,0,0.6,0,0,1,Run,1,0,Right Guard,0,0,1,0,0
Bears,Buccaneers,1,10,CHI,21,10,10,11,Home,76,0,0.3,0,0,0,Run,1,0,Right Guard,0,0,1,0,0
Bears,Buccaneers,1,10,CHI,21,13,5,8,Home,77,0,0.3,0,0,0,Run,1,0,Right End,0,0,1,0,0
Bears,Buccaneers,1,10,CHI,21,10,16,11,Home,63,0,0.2,0,0,0,Run,1,0,Right Guard,0,0,1,0,0
Bears,Buccaneers,1,10,CHI,21,13,3,8,Home,64,0,-0.1,0,0,0,Run,1,0,Right End,0,0,1,0,0
Bears,Buccaneers,2,4,CHI,21,10,11,11,Home,83,0,1.75,1,0,1,Run,1,0,Left Guard,1,0,0,0,0
Bears,Buccaneers,2,11,CHI,21,13,2,8,Home,65,0,0.454545455,0,0,0,Run,1,0,Up The Middle,0,1,0,0,0
Bears,Buccaneers,3,7,CHI,21,13,4,8,Home,74,0,0.571428571,0,0,0,Pass,0,1,Short Right,0,0,0,1,0
Bears,Buccaneers,2,8,CHI,21,10,15,11,Home,61,0,0.125,0,0,0,Pass,0,1,Short Right,0,0,0,1,0
Bears,Buccaneers,2,7,CHI,21,10,9,11,Home,73,0,0.142857143,0,0,0,Run,1,0,Right Guard,0,0,1,0,0
Bears,Buccaneers,3,6,CHI,21,13,2,8,Home,60,0,0.166666667,0,0,0,Run,1,0,Right End,0,0,1,0,0
Bears,Buccaneers,2,7,CHI,21,13,5,8,Home,74,0,0,0,0,0,Run,1,0,Right Guard,0,0,1,0,0
Bears,Buccaneers,3,7,CHI,21,10,14,11,Home,60,0,0,0,0,0,Pass,0,1,Short Right,0,0,0,1,0
Bears,Buccaneers,3,6,CHI,21,10,9,11,Home,72,0,0,0,0,0,Pass,0,1,Short Left,0,0,0,1,0
Bears,Lions,1,10,CHI,17,34,2,17,Away,86,0,1.2,1,0,1,Pass,0,1,Short Right,0,0,0,1,0
Bears,Lions,1,10,CHI,17,34,2,17,Away,74,0,0.7,0,0,1,Pass,0,1,Short Middle,0,0,0,1,0
Bears,Lions,1,10,CHI,17,31,11,14,Away,97,0,0.7,0,0,1,Pass,0,1,Short Middle,0,0,0,1,0
Bears,Lions,1,10,DET,17,34,1,17,Away,35,0,-0.1,0,0,0,Pass,0,1,Short Right,0,0,0,1,0
Bears,Lions,1,10,CHI,17,31,15,14,Away,80,0,0,0,0,0,Pass,0,1,Short Right,0,0,0,1,0
Bears,Lions,1,10,DET,17,34,1,17,Away,14,0,0,0,0,0,Pass,0,1,Short Middle,0,0,0,1,0
Bears,Lions,1,10,DET,0,0,12,0,Away,32,0,2.2,1,0,1,Pass,0,1,Short Right,0,0,0,1,0
Bears,Lions,1,10,DET,0,0,13,0,Away,44,0,1.2,1,0,1,Pass,0,1,Short Right,0,0,0,1,0
Bears,Lions,1,10,CHI,0,0,14,0,Away,55,0,0.9,0,0,1,Pass,0,1,Short Right,0,0,0,1,0
Bears,Lions,1,10,CHI,7,3,7,4,Away,75,0,0.3,0,0,0,Run,1,0,Left End,1,0,0,0,0
Bears,Lions,1,5,DET,7,3,5,4,Away,5,0,-0.2,0,1,0,Run,1,0,Up The Middle,0,1,0,0,0
Bears,Lions,1,10,DET,0,0,11,0,Away,10,0,0,0,1,0,Pass,0,1,Short Right,0,0,0,1,0
Bears,Lions,1,10,CHI,14,10,13,4,Away,80,0,0.7,0,0,1,Pass,0,1,Short Right,0,0,0,1,0
Bears,Lions,1,10,CHI,14,10,11,4,Away,58,0,0.5,0,0,1,Run,1,0,Up The Middle,0,1,0,0,0
Bears,Lions,1,10,DET,14,10,10,4,Away,43,0,0.1,0,0,0,Pass,0,1,Short Right,0,0,0,1,0
Bears,Lions,1,10,CHI,14,17,4,3,Away,80,0,-0.2,0,0,0,Pass,0,1,Short Middle,0,0,0,1,0
